;time;status;count;;;;;
3020;17h 26;denied;36;;;;;
3021;17h 26;refunded;6;;;;;
3022;17h 26;processing;4;;;;;
3023;17h 27;processing;16;;;;;
3024;17h 27;reversed;19;;;;;
3025;17h 27;refunded;9;;;;;
3026;17h 27;approved;132;;;;;
3027;17h 27;backend_reversed;11;;;;;
3028;17h 27;denied;6;;;;;
3029;17h 29;refunded;2;;;;;
3030;17h 29;approved;34;;;;;
3031;17h 29;processing;2;;;;;
3032;17h 29;reversed;11;;;;;
3033;17h 29;denied;3;;;;;
3034;17h 29;backend_reversed;3;;;;;
3035;17h 30;backend_reversed;11;;;;;
3036;17h 30;processing;2;;;;;
3037;17h 35;backend_reversed;6;;;;;
3038;17h 35;processing;7;;;;;
3039;17h 35;reversed;28;;;;;
3040;17h 35;approved;51;;;;;
3041;17h 35;denied;11;;;;;
3042;17h 37;approved;18;;;;;
3043;17h 37;processing;9;;;;;
3044;17h 37;backend_reversed;12;;;;;
3045;17h 37;reversed;9;;;;;
3046;17h 37;denied;3;;;;;
3047;17h 39;backend_reversed;7;;;;;
3048;17h 39;reversed;7;;;;;
3049;17h 39;processing;3;;;;;
3050;17h 39;approved;36;;;;;
3051;17h 40;processing;6;;;;;
3052;17h 40;denied;10;;;;;
3053;17h 40;approved;69;;;;;
3054;17h 40;backend_reversed;8;;;;;
3055;17h 40;reversed;14;;;;;
3056;17h 41;approved;12;;;;;
3057;17h 41;backend_reversed;10;;;;;
3058;17h 41;reversed;7;;;;;
3059;17h 41;processing;3;;;;;
3060;17h 42;reversed;38;;;;;
3061;17h 42;denied;7;;;;;
3062;17h 42;approved;75;;;;;
3063;17h 42;processing;4;;;;;
3064;17h 42;backend_reversed;12;;;;;
3065;17h 44;denied;6;;;;;
3066;17h 44;backend_reversed;10;;;;;
3067;17h 44;refunded;1;;;;;
3068;17h 44;approved;33;;;;;
3069;17h 44;reversed;17;;;;;
3070;17h 44;processing;6;;;;;
3071;17h 46;backend_reversed;6;;;;;
3072;17h 46;processing;1;;;;;
3073;17h 47;approved;21;;;;;
3074;17h 47;reversed;12;;;;;
3075;17h 47;backend_reversed;9;;;;;
3076;17h 48;approved;58;;;;;
3077;17h 48;backend_reversed;6;;;;;
3078;17h 48;reversed;17;;;;;
3079;17h 48;processing;2;;;;;
3080;17h 48;denied;8;;;;;
3081;17h 49;approved;12;;;;;
3082;17h 49;backend_reversed;5;;;;;
3083;17h 49;processing;4;;;;;
3084;17h 49;reversed;13;;;;;
3085;17h 49;denied;2;;;;;
3086;17h 50;approved;18;;;;;
3087;17h 50;reversed;15;;;;;
3088;17h 50;backend_reversed;6;;;;;
3089;17h 50;processing;12;;;;;
3090;17h 51;refunded;4;;;;;
3091;17h 51;approved;14;;;;;
3092;17h 51;denied;7;;;;;
3093;17h 51;reversed;12;;;;;
3094;17h 51;processing;9;;;;;
3095;17h 51;backend_reversed;3;;;;;
3096;17h 52;approved;20;;;;;
3097;17h 52;reversed;7;;;;;
3098;17h 52;backend_reversed;6;;;;;
3099;17h 52;denied;5;;;;;
3100;17h 52;refunded;2;;;;;
3101;17h 54;reversed;6;;;;;
3102;17h 54;backend_reversed;5;;;;;
3103;17h 55;reversed;8;;;;;
3104;17h 55;approved;30;;;;;
3105;17h 55;denied;6;;;;;
3106;17h 55;processing;2;;;;;
3107;17h 55;backend_reversed;4;;;;;
3108;17h 56;reversed;2;;;;;
3109;17h 56;approved;48;;;;;
3110;17h 56;processing;6;;;;;
3111;17h 56;backend_reversed;7;;;;;
3112;17h 56;denied;3;;;;;
3113;17h 57;processing;4;;;;;
3114;17h 57;reversed;7;;;;;
3115;17h 57;approved;46;;;;;
3116;17h 57;denied;3;;;;;
3117;17h 58;reversed;33;;;;;
3118;17h 58;denied;14;;;;;
3119;17h 58;backend_reversed;7;;;;;
3120;17h 58;processing;3;;;;;
3121;17h 58;approved;71;;;;;
3122;17h 59;reversed;13;;;;;
3123;17h 59;denied;1;;;;;
3124;17h 59;approved;51;;;;;
3125;17h 59;processing;4;;;;;
3126;18h 00;approved;30;;;;;
3127;18h 00;reversed;18;;;;;
3128;18h 00;denied;4;;;;;
3129;18h 00;backend_reversed;2;;;;;
3130;18h 01;approved;158;;;;;
3131;18h 01;denied;25;;;;;
3132;18h 01;backend_reversed;9;;;;;
3133;18h 01;reversed;32;;;;;
3134;18h 02;approved;84;;;;;
3135;18h 02;reversed;46;;;;;
3136;18h 02;denied;18;;;;;
3137;18h 02;refunded;3;;;;;
3138;18h 02;backend_reversed;3;;;;;
3139;18h 03;denied;13;;;;;
3140;18h 03;approved;120;;;;;
3141;18h 03;processing;9;;;;;
3142;18h 03;backend_reversed;10;;;;;
3143;18h 03;refunded;6;;;;;
3144;18h 03;reversed;31;;;;;
3145;18h 05;reversed;52;;;;;
3146;18h 05;refunded;2;;;;;
3147;18h 05;denied;10;;;;;
3148;18h 05;approved;79;;;;;
3149;18h 05;backend_reversed;15;;;;;
3150;18h 05;processing;7;;;;;
3151;18h 06;backend_reversed;13;;;;;
3152;18h 06;reversed;17;;;;;
3153;18h 06;processing;2;;;;;
3154;18h 06;approved;27;;;;;
3155;18h 07;denied;24;;;;;
3156;18h 07;reversed;52;;;;;
3157;18h 07;approved;136;;;;;
3158;18h 07;backend_reversed;15;;;;;
3159;18h 07;processing;5;;;;;
3160;18h 07;refunded;2;;;;;
3161;18h 08;denied;6;;;;;
3162;18h 08;reversed;14;;;;;
3163;18h 08;approved;11;;;;;
3164;18h 09;backend_reversed;16;;;;;
3165;18h 09;reversed;63;;;;;
3166;18h 09;approved;111;;;;;
3167;18h 09;processing;6;;;;;
3168;18h 09;refunded;5;;;;;
3169;18h 09;denied;23;;;;;
3170;18h 10;denied;24;;;;;
3171;18h 10;reversed;54;;;;;
3172;18h 10;approved;189;;;;;
3173;18h 10;backend_reversed;10;;;;;
3174;18h 10;processing;7;;;;;
3175;18h 11;approved;64;;;;;
3176;18h 11;denied;7;;;;;
3177;18h 11;processing;7;;;;;
3178;18h 11;reversed;23;;;;;
3179;18h 11;backend_reversed;4;;;;;
3180;18h 12;approved;42;;;;;
3181;18h 12;reversed;12;;;;;
3182;18h 12;denied;6;;;;;
3183;18h 13;backend_reversed;4;;;;;
3184;18h 13;processing;3;;;;;
3185;18h 13;approved;94;;;;;
3186;18h 13;refunded;4;;;;;
3187;18h 13;reversed;48;;;;;
3188;18h 13;denied;19;;;;;
3189;18h 14;backend_reversed;4;;;;;
3190;18h 14;processing;6;;;;;
3191;18h 14;reversed;55;;;;;
3192;18h 14;approved;134;;;;;
3193;18h 14;denied;22;;;;;
3194;18h 14;refunded;2;;;;;
3195;18h 15;approved;18;;;;;
3196;18h 15;refunded;1;;;;;
3197;18h 15;backend_reversed;2;;;;;
3198;18h 15;reversed;9;;;;;
3199;18h 15;processing;2;;;;;
3200;18h 16;approved;63;;;;;
3201;18h 16;processing;6;;;;;
3202;18h 16;denied;10;;;;;
3203;18h 16;backend_reversed;11;;;;;
3204;18h 16;reversed;40;;;;;
3205;18h 17;reversed;37;;;;;
3206;18h 17;failed;1;;;;;
3207;18h 17;denied;17;;;;;
3208;18h 17;processing;11;;;;;
3209;18h 17;approved;81;;;;;
3210;18h 17;backend_reversed;14;;;;;
3211;18h 17;refunded;1;;;;;
3212;18h 18;approved;155;;;;;
3213;18h 18;reversed;93;;;;;
3214;18h 18;denied;32;;;;;
3215;18h 18;processing;4;;;;;
3216;18h 18;refunded;11;;;;;
3217;18h 18;backend_reversed;14;;;;;
3218;18h 18;failed;3;;;;;
3219;18h 19;reversed;110;;;;;
3220;18h 19;approved;261;;;;;
3221;18h 19;refunded;3;;;;;
3222;18h 19;denied;29;;;;;
3223;18h 19;backend_reversed;7;;;;;
3224;18h 19;processing;9;;;;;
3225;18h 20;denied;41;;;;;
3226;18h 20;reversed;110;;;;;
3227;18h 20;refunded;4;;;;;
3228;18h 20;approved;244;;;;;
3229;18h 20;backend_reversed;18;;;;;
3230;18h 20;processing;4;;;;;
3231;18h 22;refunded;2;;;;;
3232;18h 22;approved;51;;;;;
3233;18h 22;processing;4;;;;;
3234;18h 22;reversed;19;;;;;
3235;18h 22;denied;18;;;;;
3236;18h 22;backend_reversed;9;;;;;
3237;18h 23;backend_reversed;14;;;;;
3238;18h 23;processing;6;;;;;
3239;18h 23;approved;126;;;;;
3240;18h 23;reversed;40;;;;;
3241;18h 23;denied;20;;;;;
3242;18h 23;refunded;3;;;;;
3243;18h 24;reversed;104;;;;;
3244;18h 24;refunded;6;;;;;
3245;18h 24;backend_reversed;13;;;;;
3246;18h 24;denied;60;;;;;
3247;18h 24;approved;320;;;;;
3248;18h 25;approved;48;;;;;
3249;18h 25;reversed;12;;;;;
3250;18h 25;backend_reversed;5;;;;;
3251;18h 25;denied;8;;;;;
3252;18h 25;processing;2;;;;;
3253;18h 25;refunded;3;;;;;
3254;18h 27;backend_reversed;8;;;;;
3255;18h 27;approved;30;;;;;
3256;18h 27;processing;4;;;;;
3257;18h 27;denied;14;;;;;
3258;18h 27;reversed;12;;;;;
3259;18h 28;reversed;6;;;;;
3260;18h 28;backend_reversed;7;;;;;
3261;18h 28;processing;3;;;;;
3262;18h 28;approved;17;;;;;
3263;18h 34;denied;4;;;;;
3264;18h 34;approved;52;;;;;
3265;18h 34;reversed;3;;;;;
3266;18h 35;reversed;28;;;;;
3267;18h 35;denied;8;;;;;
3268;18h 35;approved;121;;;;;
3269;18h 36;denied;22;;;;;
3270;18h 36;approved;192;;;;;
3271;18h 36;reversed;72;;;;;
3272;18h 36;refunded;3;;;;;
3273;18h 37;reversed;60;;;;;
3274;18h 37;denied;24;;;;;
3275;18h 37;approved;235;;;;;
3276;18h 37;refunded;5;;;;;
3277;18h 38;denied;50;;;;;
3278;18h 38;approved;414;;;;;
3279;18h 38;reversed;55;;;;;
3280;18h 38;refunded;5;;;;;
3281;18h 39;denied;48;;;;;
3282;18h 39;backend_reversed;8;;;;;
3283;18h 39;reversed;28;;;;;
3284;18h 39;approved;399;;;;;
3285;18h 39;refunded;4;;;;;
3286;18h 40;reversed;31;;;;;
3287;18h 40;backend_reversed;13;;;;;
3288;18h 40;refunded;6;;;;;
3289;18h 40;denied;68;;;;;
3290;18h 40;approved;378;;;;;
3291;18h 41;backend_reversed;3;;;;;
3292;18h 41;denied;66;;;;;
3293;18h 41;reversed;24;;;;;
3294;18h 41;refunded;6;;;;;
3295;18h 41;approved;338;;;;;
3296;18h 42;refunded;5;;;;;
3297;18h 42;reversed;14;;;;;
3298;18h 42;approved;325;;;;;
3299;18h 42;backend_reversed;11;;;;;
3300;18h 42;denied;60;;;;;
3301;18h 43;approved;298;;;;;
3302;18h 43;backend_reversed;2;;;;;
3303;18h 43;denied;47;;;;;
3304;18h 43;reversed;6;;;;;
3305;18h 44;reversed;6;;;;;
3306;18h 44;approved;264;;;;;
3307;18h 44;denied;36;;;;;
3308;18h 44;refunded;4;;;;;
3309;18h 45;reversed;12;;;;;
3310;18h 45;denied;31;;;;;
3311;18h 45;refunded;2;;;;;
3312;18h 45;approved;280;;;;;
3313;18h 46;approved;273;;;;;
3314;18h 46;denied;37;;;;;
3315;18h 46;reversed;5;;;;;
3316;18h 47;reversed;14;;;;;
3317;18h 47;approved;225;;;;;
3318;18h 47;denied;43;;;;;
3319;18h 48;refunded;3;;;;;
3320;18h 48;denied;35;;;;;
3321;18h 48;approved;261;;;;;
3322;18h 48;reversed;8;;;;;
3323;18h 49;approved;245;;;;;
3324;18h 49;reversed;12;;;;;
3325;18h 49;denied;40;;;;;
3326;18h 49;refunded;3;;;;;
3327;18h 50;denied;38;;;;;
3328;18h 50;approved;269;;;;;
3329;18h 50;reversed;8;;;;;
3330;18h 51;approved;229;;;;;
3331;18h 51;refunded;4;;;;;
3332;18h 51;denied;31;;;;;
3333;18h 51;reversed;11;;;;;
3334;18h 52;denied;32;;;;;
3335;18h 52;reversed;13;;;;;
3336;18h 52;approved;251;;;;;
3337;18h 53;approved;245;;;;;
3338;18h 53;refunded;2;;;;;
3339;18h 53;backend_reversed;1;;;;;
3340;18h 53;reversed;6;;;;;
3341;18h 53;denied;24;;;;;
3342;18h 54;denied;28;;;;;
3343;18h 54;reversed;13;;;;;
3344;18h 54;approved;244;;;;;
3345;18h 55;backend_reversed;3;;;;;
3346;18h 55;refunded;3;;;;;
3347;18h 55;denied;23;;;;;
3348;18h 55;reversed;11;;;;;
3349;18h 55;approved;246;;;;;
3350;18h 55;failed;2;;;;;
3351;18h 56;denied;35;;;;;
3352;18h 56;reversed;4;;;;;
3353;18h 56;approved;242;;;;;
3354;18h 57;approved;264;;;;;
3355;18h 57;refunded;2;;;;;
3356;18h 57;denied;31;;;;;
3357;18h 57;reversed;4;;;;;
3358;18h 58;approved;237;;;;;
3359;18h 58;reversed;9;;;;;
3360;18h 58;denied;37;;;;;
3361;18h 59;denied;41;;;;;
3362;18h 59;approved;222;;;;;
3363;18h 59;reversed;9;;;;;
3364;19h 00;approved;227;;;;;
3365;19h 00;refunded;3;;;;;
3366;19h 00;reversed;12;;;;;
3367;19h 00;denied;37;;;;;
3368;19h 01;denied;33;;;;;
3369;19h 01;refunded;3;;;;;
3370;19h 01;approved;244;;;;;
3371;19h 01;reversed;1;;;;;
3372;19h 02;denied;34;;;;;
3373;19h 02;reversed;10;;;;;
3374;19h 02;approved;236;;;;;
3375;19h 02;refunded;3;;;;;
3376;19h 03;approved;209;;;;;
3377;19h 03;reversed;9;;;;;
3378;19h 03;refunded;3;;;;;
3379;19h 03;denied;34;;;;;
3380;19h 04;approved;214;;;;;
3381;19h 04;refunded;2;;;;;
3382;19h 04;denied;19;;;;;
3383;19h 04;reversed;12;;;;;
3384;19h 04;processing;1;;;;;
3385;19h 05;denied;30;;;;;
3386;19h 05;reversed;10;;;;;
3387;19h 05;approved;235;;;;;
3388;19h 06;approved;207;;;;;
3389;19h 06;denied;30;;;;;
3390;19h 06;reversed;5;;;;;
3391;19h 07;denied;30;;;;;
3392;19h 07;reversed;10;;;;;
3393;19h 07;approved;198;;;;;
3394;19h 08;refunded;2;;;;;
3395;19h 08;approved;249;;;;;
3396;19h 08;denied;30;;;;;
3397;19h 08;reversed;9;;;;;
3398;19h 09;refunded;3;;;;;
3399;19h 09;denied;37;;;;;
3400;19h 09;approved;249;;;;;
3401;19h 09;reversed;10;;;;;
3402;19h 10;refunded;3;;;;;
3403;19h 10;approved;197;;;;;
3404;19h 10;denied;20;;;;;
3405;19h 11;approved;219;;;;;
3406;19h 11;reversed;5;;;;;
3407;19h 11;denied;21;;;;;
3408;19h 12;approved;196;;;;;
3409;19h 12;refunded;3;;;;;
3410;19h 12;denied;27;;;;;
3411;19h 12;reversed;10;;;;;
3412;19h 13;reversed;5;;;;;
3413;19h 13;approved;203;;;;;
3414;19h 13;denied;31;;;;;
3415;19h 14;denied;35;;;;;
3416;19h 14;approved;220;;;;;
3417;19h 14;reversed;4;;;;;
3418;19h 14;refunded;1;;;;;
3419;19h 15;approved;218;;;;;
3420;19h 15;denied;26;;;;;
3421;19h 15;reversed;9;;;;;
3422;19h 16;denied;29;;;;;
3423;19h 16;refunded;3;;;;;
3424;19h 16;backend_reversed;3;;;;;
3425;19h 16;reversed;11;;;;;
3426;19h 16;approved;223;;;;;
3427;19h 17;denied;25;;;;;
3428;19h 17;approved;206;;;;;
3429;19h 17;reversed;12;;;;;
3430;19h 18;reversed;9;;;;;
3431;19h 18;denied;23;;;;;
3432;19h 18;approved;191;;;;;
3433;19h 19;reversed;9;;;;;
3434;19h 19;approved;193;;;;;
3435;19h 19;denied;24;;;;;
3436;19h 20;approved;192;;;;;
3437;19h 20;denied;25;;;;;
3438;19h 20;reversed;6;;;;;
3439;19h 20;refunded;1;;;;;
3440;19h 21;denied;31;;;;;
3441;19h 21;approved;210;;;;;
3442;19h 21;refunded;2;;;;;
3443;19h 21;reversed;8;;;;;
3444;19h 22;denied;23;;;;;
3445;19h 22;refunded;3;;;;;
3446;19h 22;reversed;3;;;;;
3447;19h 22;approved;179;;;;;
3448;19h 23;denied;21;;;;;
3449;19h 23;reversed;11;;;;;
3450;19h 23;approved;218;;;;;
3451;19h 24;refunded;4;;;;;
3452;19h 24;reversed;8;;;;;
3453;19h 24;approved;147;;;;;
3454;19h 24;denied;20;;;;;
3455;19h 25;denied;26;;;;;
3456;19h 25;reversed;9;;;;;
3457;19h 25;approved;196;;;;;
3458;19h 26;approved;187;;;;;
3459;19h 26;reversed;7;;;;;
3460;19h 26;refunded;2;;;;;
3461;19h 26;denied;27;;;;;
3462;19h 27;denied;25;;;;;
3463;19h 27;reversed;2;;;;;
3464;19h 27;approved;171;;;;;
3465;19h 27;refunded;2;;;;;
3466;19h 28;approved;205;;;;;
3467;19h 28;denied;22;;;;;
3468;19h 28;reversed;3;;;;;
3469;19h 29;approved;183;;;;;
3470;19h 29;denied;22;;;;;
3471;19h 29;backend_reversed;7;;;;;
3472;19h 29;refunded;1;;;;;
3473;19h 29;reversed;7;;;;;
3474;19h 30;approved;203;;;;;
3475;19h 30;processing;3;;;;;
3476;19h 30;refunded;2;;;;;
3477;19h 30;reversed;11;;;;;
3478;19h 30;denied;30;;;;;
3479;19h 31;reversed;10;;;;;
3480;19h 31;approved;198;;;;;
3481;19h 31;refunded;1;;;;;
3482;19h 31;denied;30;;;;;
3483;19h 32;reversed;14;;;;;
3484;19h 32;approved;158;;;;;
3485;19h 32;denied;22;;;;;
3486;19h 33;denied;17;;;;;
3487;19h 33;reversed;13;;;;;
3488;19h 33;approved;172;;;;;
3489;19h 34;denied;36;;;;;
3490;19h 34;reversed;10;;;;;
3491;19h 34;approved;200;;;;;
3492;19h 35;refunded;3;;;;;
3493;19h 35;backend_reversed;1;;;;;
3494;19h 35;reversed;4;;;;;
3495;19h 35;denied;22;;;;;
3496;19h 35;approved;205;;;;;
3497;19h 36;denied;26;;;;;
3498;19h 36;approved;218;;;;;
3499;19h 36;reversed;7;;;;;
3500;19h 37;refunded;3;;;;;
3501;19h 37;denied;23;;;;;
3502;19h 37;approved;195;;;;;
3503;19h 37;reversed;6;;;;;
3504;19h 38;denied;19;;;;;
3505;19h 38;approved;195;;;;;
3506;19h 38;backend_reversed;7;;;;;
3507;19h 39;denied;27;;;;;
3508;19h 39;refunded;2;;;;;
3509;19h 39;approved;189;;;;;
3510;19h 39;reversed;13;;;;;
3511;19h 40;denied;28;;;;;
3512;19h 40;approved;159;;;;;
3513;19h 40;reversed;3;;;;;
3514;19h 41;approved;167;;;;;
3515;19h 41;reversed;11;;;;;
3516;19h 41;denied;25;;;;;
3517;19h 42;approved;176;;;;;
3518;19h 42;reversed;8;;;;;
3519;19h 42;denied;14;;;;;
3520;19h 43;refunded;1;;;;;
3521;19h 43;approved;150;;;;;
3522;19h 43;denied;23;;;;;
3523;19h 43;reversed;6;;;;;
3524;19h 44;reversed;5;;;;;
3525;19h 44;approved;193;;;;;
3526;19h 44;denied;14;;;;;
3527;19h 45;approved;167;;;;;
3528;19h 45;denied;14;;;;;
3529;19h 45;refunded;1;;;;;
3530;19h 46;approved;162;;;;;
3531;19h 46;refunded;3;;;;;
3532;19h 46;reversed;4;;;;;
3533;19h 46;denied;18;;;;;
3534;19h 47;approved;171;;;;;
3535;19h 47;refunded;2;;;;;
3536;19h 47;denied;17;;;;;
3537;19h 48;reversed;9;;;;;
3538;19h 48;approved;175;;;;;
3539;19h 48;denied;29;;;;;
3540;19h 49;denied;22;;;;;
3541;19h 49;reversed;2;;;;;
3542;19h 49;approved;166;;;;;
3543;19h 50;reversed;6;;;;;
3544;19h 50;denied;27;;;;;
3545;19h 50;approved;180;;;;;
3546;19h 51;backend_reversed;4;;;;;
3547;19h 51;approved;176;;;;;
3548;19h 51;denied;25;;;;;
3549;19h 52;approved;181;;;;;
3550;19h 52;denied;23;;;;;
3551;19h 53;denied;16;;;;;
3552;19h 53;refunded;2;;;;;
3553;19h 53;approved;191;;;;;
3554;19h 54;approved;165;;;;;
3555;19h 54;denied;18;;;;;
3556;19h 54;reversed;3;;;;;
3557;19h 55;approved;176;;;;;
3558;19h 55;denied;8;;;;;
3559;19h 56;denied;18;;;;;
3560;19h 56;approved;177;;;;;
3561;19h 57;denied;16;;;;;
3562;19h 57;refunded;1;;;;;
3563;19h 57;reversed;4;;;;;
3564;19h 57;approved;157;;;;;
3565;19h 58;approved;168;;;;;
3566;19h 58;refunded;2;;;;;
3567;19h 58;denied;27;;;;;
3568;19h 58;reversed;7;;;;;
3569;19h 59;approved;164;;;;;
3570;19h 59;reversed;5;;;;;
3571;19h 59;denied;23;;;;;
3572;19h 59;refunded;1;;;;;
3573;20h 00;denied;23;;;;;
3574;20h 00;reversed;5;;;;;
3575;20h 00;approved;169;;;;;
3576;20h 00;refunded;3;;;;;
3577;20h 01;approved;172;;;;;
3578;20h 01;denied;24;;;;;
3579;20h 01;refunded;1;;;;;
3580;20h 01;reversed;10;;;;;
3581;20h 02;denied;24;;;;;
3582;20h 02;approved;176;;;;;
3583;20h 02;reversed;11;;;;;
3584;20h 03;approved;186;;;;;
3585;20h 03;reversed;2;;;;;
3586;20h 03;denied;33;;;;;
3587;20h 04;refunded;2;;;;;
3588;20h 04;approved;191;;;;;
3589;20h 04;denied;23;;;;;
3590;20h 05;reversed;6;;;;;
3591;20h 05;refunded;2;;;;;
3592;20h 05;approved;176;;;;;
3593;20h 05;denied;26;;;;;
3594;20h 06;approved;190;;;;;
3595;20h 06;reversed;4;;;;;
3596;20h 06;denied;27;;;;;
3597;20h 07;approved;159;;;;;
3598;20h 07;denied;14;;;;;
3599;20h 07;reversed;8;;;;;
3600;20h 08;denied;27;;;;;
3601;20h 08;reversed;3;;;;;
3602;20h 08;approved;158;;;;;
3603;20h 09;approved;137;;;;;
3604;20h 09;denied;21;;;;;
3605;20h 09;reversed;11;;;;;
3606;20h 09;refunded;3;;;;;
3607;20h 10;denied;19;;;;;
3608;20h 10;approved;181;;;;;
3609;20h 10;refunded;3;;;;;
3610;20h 10;reversed;4;;;;;
3611;20h 11;approved;153;;;;;
3612;20h 11;backend_reversed;5;;;;;
3613;20h 11;denied;19;;;;;
3614;20h 12;denied;25;;;;;
3615;20h 12;approved;145;;;;;
3616;20h 12;reversed;3;;;;;
3617;20h 13;approved;158;;;;;
3618;20h 13;denied;31;;;;;
3619;20h 13;reversed;6;;;;;
3620;20h 14;approved;138;;;;;
3621;20h 14;denied;17;;;;;
3622;20h 14;reversed;6;;;;;
3623;20h 15;approved;151;;;;;
3624;20h 15;refunded;1;;;;;
3625;20h 15;denied;18;;;;;
3626;20h 15;reversed;7;;;;;
3627;20h 15;failed;3;;;;;
3628;20h 16;approved;158;;;;;
3629;20h 16;denied;22;;;;;
3630;20h 16;reversed;11;;;;;
3631;20h 17;reversed;5;;;;;
3632;20h 17;refunded;2;;;;;
3633;20h 17;denied;25;;;;;
3634;20h 17;backend_reversed;2;;;;;
3635;20h 17;approved;161;;;;;
3636;20h 18;approved;171;;;;;
3637;20h 18;backend_reversed;7;;;;;
3638;20h 18;reversed;9;;;;;
3639;20h 18;processing;1;;;;;
3640;20h 18;denied;19;;;;;
3641;20h 19;approved;162;;;;;
3642;20h 19;reversed;7;;;;;
3643;20h 19;refunded;1;;;;;
3644;20h 19;denied;16;;;;;
3645;20h 19;backend_reversed;4;;;;;
3646;20h 20;reversed;5;;;;;
3647;20h 20;denied;29;;;;;
3648;20h 20;refunded;2;;;;;
3649;20h 20;approved;134;;;;;
3650;20h 21;denied;21;;;;;
3651;20h 21;reversed;8;;;;;
3652;20h 21;approved;142;;;;;
3653;20h 22;approved;142;;;;;
3654;20h 22;denied;18;;;;;
3655;20h 22;reversed;11;;;;;
3656;20h 23;refunded;2;;;;;
3657;20h 23;reversed;7;;;;;
3658;20h 23;denied;17;;;;;
3659;20h 23;approved;142;;;;;
3660;20h 24;approved;160;;;;;
3661;20h 24;denied;14;;;;;
3662;20h 24;reversed;1;;;;;
3663;20h 25;reversed;7;;;;;
3664;20h 25;approved;166;;;;;
3665;20h 25;denied;19;;;;;
3666;20h 26;refunded;3;;;;;
3667;20h 26;reversed;1;;;;;
3668;20h 26;approved;157;;;;;
3669;20h 26;denied;20;;;;;
3670;20h 27;approved;153;;;;;
3671;20h 27;reversed;6;;;;;
3672;20h 27;denied;23;;;;;
3673;20h 28;reversed;6;;;;;
3674;20h 28;denied;25;;;;;
3675;20h 28;refunded;2;;;;;
3676;20h 28;approved;143;;;;;
3677;20h 29;denied;23;;;;;
3678;20h 29;reversed;2;;;;;
3679;20h 29;processing;2;;;;;
3680;20h 29;approved;104;;;;;
3681;20h 29;refunded;2;;;;;
3682;20h 30;denied;30;;;;;
3683;20h 30;reversed;7;;;;;
3684;20h 30;approved;157;;;;;
3685;20h 30;refunded;2;;;;;
3686;20h 30;backend_reversed;7;;;;;
3687;20h 31;approved;149;;;;;
3688;20h 31;reversed;1;;;;;
3689;20h 31;denied;23;;;;;
3690;20h 32;approved;171;;;;;
3691;20h 32;denied;23;;;;;
3692;20h 33;denied;15;;;;;
3693;20h 33;reversed;7;;;;;
3694;20h 33;approved;134;;;;;
3695;20h 34;approved;147;;;;;
3696;20h 34;denied;17;;;;;
3697;20h 34;reversed;12;;;;;
3698;20h 34;refunded;3;;;;;
3699;20h 35;denied;12;;;;;
3700;20h 35;approved;163;;;;;
3701;20h 35;reversed;3;;;;;
3702;20h 35;backend_reversed;3;;;;;
3703;20h 36;approved;161;;;;;
3704;20h 36;reversed;8;;;;;
3705;20h 36;denied;30;;;;;
3706;20h 37;approved;148;;;;;
3707;20h 37;reversed;11;;;;;
3708;20h 37;denied;27;;;;;
3709;20h 38;approved;125;;;;;
3710;20h 38;denied;13;;;;;
3711;20h 38;refunded;2;;;;;
3712;20h 39;reversed;9;;;;;
3713;20h 39;approved;165;;;;;
3714;20h 39;denied;23;;;;;
3715;20h 40;approved;160;;;;;
3716;20h 40;reversed;3;;;;;
3717;20h 40;denied;19;;;;;
3718;20h 41;refunded;4;;;;;
3719;20h 41;denied;17;;;;;
3720;20h 41;approved;173;;;;;
3721;20h 42;denied;22;;;;;
3722;20h 42;approved;132;;;;;
3723;20h 43;denied;20;;;;;
3724;20h 43;approved;149;;;;;
3725;20h 43;reversed;8;;;;;
3726;20h 44;reversed;6;;;;;
3727;20h 44;denied;17;;;;;
3728;20h 44;approved;149;;;;;
3729;20h 45;denied;18;;;;;
3730;20h 45;approved;153;;;;;
3731;20h 45;refunded;1;;;;;
3732;20h 46;approved;152;;;;;
3733;20h 46;denied;19;;;;;
3734;20h 46;reversed;10;;;;;
3735;20h 46;backend_reversed;7;;;;;
3736;20h 47;denied;23;;;;;
3737;20h 47;reversed;4;;;;;
3738;20h 47;backend_reversed;7;;;;;
3739;20h 47;approved;159;;;;;
3740;20h 47;refunded;3;;;;;
3741;20h 48;approved;146;;;;;
3742;20h 48;reversed;8;;;;;
3743;20h 48;denied;19;;;;;
3744;20h 49;denied;20;;;;;
3745;20h 49;reversed;9;;;;;
3746;20h 49;approved;121;;;;;
3747;20h 50;approved;126;;;;;
3748;20h 50;denied;25;;;;;
3749;20h 51;approved;162;;;;;
3750;20h 51;denied;20;;;;;
3751;20h 51;reversed;11;;;;;
3752;20h 52;reversed;3;;;;;
3753;20h 52;denied;14;;;;;
3754;20h 52;refunded;3;;;;;
3755;20h 52;approved;162;;;;;
3756;20h 53;reversed;4;;;;;
3757;20h 53;refunded;3;;;;;
3758;20h 53;approved;134;;;;;
3759;20h 53;denied;20;;;;;
3760;20h 54;approved;132;;;;;
3761;20h 54;reversed;6;;;;;
3762;20h 54;refunded;1;;;;;
3763;20h 54;denied;17;;;;;
3764;20h 55;approved;111;;;;;
3765;20h 55;denied;14;;;;;
3766;20h 56;approved;105;;;;;
3767;20h 56;denied;14;;;;;
